1517420704 191 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1517423123 222 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1517423546 246 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1517424831 246 0 0 0 0 0 0 0 0 0 0 10 0 0 0 0 0 0 0 0
1517425651 246 0 0 0 0 0 0 0 0 0 0 10 0 0 0 0 0 0 0 0
1517426626 246 0 0 0 0 0 0 0 0 0 0 10 0 0 0 0 0 0 0 0
1517429139 246 0 0 0 0 0 0 0 0 0 0 10 0 0 0 0 0 0 0 0
1517429308 246 0 0 0 0 0 0 0 0 0 0 10 0 0 0 0 0 0 0 0
1517599722 1163 0 0 0 0 0 0 0 0 0 0 10 0 0 0 0 0 0 0 0
1517601023 1163 0 0 0 0 0 0 0 0 0 0 10 0 0 0 0 0 0 0 0
1517626992 2510 0 0 0 0 0 0 0 0 0 0 10 0 0 0 0 0 0 0 0
1517627510 2510 0 0 0 0 0 0 0 0 0 0 10 0 0 0 0 0 0 0 0
1517850573 2848 0 0 0 0 0 0 0 0 0 0 10 0 0 0 0 0 0 0 0
1517851118 2848 0 0 0 0 0 0 0 0 0 0 10 0 0 0 0 0 0 0 0
1517855066 2871 0 0 0 0 0 0 0 0 0 0 10 0 0 0 0 0 0 0 0
1517855161 2871 0 0 0 0 0 0 0 0 0 0 10 0 0 0 0 0 0 0 0
1518017787 2871 0 132 0 0 0 0 0 0 0 0 10 0 0 0 0 0 0 0 0
1518122893 4538 0 132 0 0 0 0 0 0 0 0 10 0 0 0 0 0 0 0 0
1518181093 4538 0 132 0 0 0 0 0 0 0 0 10 0 0 0 0 0 0 0 0
1518181190 4539 0 132 0 0 0 0 0 0 0 0 10 0 0 0 0 0 0 0 0
1518557121 4577 0 132 0 0 0 0 0 0 0 0 10 0 0 0 0 0 0 0 0
1518557170 4577 0 132 0 0 0 0 0 0 0 0 10 0 0 0 0 0 0 0 0
1518557636 4577 10 132 0 0 0 0 0 0 0 0 10 0 0 0 0 0 0 0 0
1518566942 4577 10 132 0 0 0 0 0 0 0 0 10 0 0 0 0 0 0 0 0
1518567093 4578 10 132 0 0 0 0 0 0 0 0 10 0 0 0 0 0 0 0 0
1518571634 4587 10 132 0 0 0 0 0 0 0 0 10 0 0 0 0 0 0 0 0
1518572945 4588 10 132 0 0 0 0 0 0 0 0 10 0 0 0 0 0 0 0 0
1518738914 5097 10 132 0 0 0 0 0 0 0 0 10 0 0 0 0 0 0 0 0
1518739034 5097 10 132 0 0 0 0 0 0 0 0 10 0 0 0 0 0 0 0 0
1518742005 5159 10 132 0 0 0 0 0 0 0 0 10 0 0 0 0 0 0 0 0
